client_id;sessionId;datetime;status;category
2,37E+11;6dae2531-8420-48cd-b913-44ae66a36f9e;04.05.2021;CORRECT;otp-login
2,38E+11;2a2aee4d-4ab3-4eda-a100-e48251436e50;16.05.2021;CORRECT;otp-login
2,37E+11;d510e05c-2c69-4def-9e03-94003212774e;04.05.2021;CORRECT;payment_card_web
2,38E+11;b23b5468-334e-4e61-b7fe-4b4f13f5d160;04.05.2021;INCORRECT;transfer_card_web
2,38E+11;b23b5468-334e-4e61-b7fe-4b4f13f5d160;04.05.2021;CORRECT;transfer_card_web
2,37E+11;04d60f4e-c374-48f9-8b75-cb88b3603c6e;16.05.2021;CORRECT;operation-name_web
2,38E+11;2e99cfac-35ec-4f79-a467-a2efb6327fe2;04.05.2021;CORRECT;otp-login
2,39E+11;6442b2cf-a8e1-4665-9ad8-bb09d4449229;04.05.2021;CORRECT;payment_card_web
2,39E+11;b85ecae9-7b23-4a31-8541-cbb106bd856d;16.05.2021;CORRECT;otp-login
2,37E+11;0196da02-a85a-45b0-9200-5baa2a920296;04.05.2021;CORRECT;payment_card_web
2,38E+11;6acb9417-4148-4c94-86cc-e74090af6b1a;04.05.2021;CORRECT;payment_card_web
2,40E+11;67e24281-34d9-41e9-9923-1d0bd5868759;16.05.2021;CORRECT;otp-login
2,37E+11;12dcef4c-0052-4644-8a37-1979c718998f;04.05.2021;CORRECT;payment_card_web
2,39E+11;06e3f0e7-5313-4bda-b3fb-8b85b4590024;04.05.2021;CORRECT;otp-login
2,39E+11;e015a3c4-4b20-44eb-b3c4-32357b81177e;16.05.2021;CORRECT;operation-name_web
2,38E+11;fdfc6df5-3865-4886-9002-dc013e12be01;04.05.2021;CORRECT;operation-name_web
2,37E+11;36944358-4dc5-4008-bf8c-53afa809537c;16.05.2021;CORRECT;default
2,37E+11;c0137913-2fe5-4660-b441-c7a1933c1a6c;04.05.2021;CORRECT;operation-name_web
2,37E+11;a47f6956-8983-4ef9-b69c-7b3a24f31e63;04.05.2021;CORRECT;payment_card_web
2,37E+11;c6ed876f-c74c-478a-81b7-9cb8fa7c347b;16.05.2021;CORRECT;transfer_card_web
2,39E+11;290b79af-5f91-4a10-bdcb-1a2df1b7dcf2;04.05.2021;CORRECT;otp-login
2,39E+11;76f39c39-29cc-4220-8d97-7c8a0ad08e36;04.05.2021;CORRECT;otp-login
2,39E+11;3b959ae1-7126-4088-a39a-6a2b1b72254d;16.05.2021;CORRECT;operation-name_web
2,38E+11;a98f5081-76cb-4c84-93bb-aa2168ee83f1;04.05.2021;CORRECT;default
2,39E+11;01461dbe-2f20-4d6c-8a44-4fd152f6efeb;04.05.2021;CORRECT;otp-login
2,38E+11;92eb3106-d323-4574-9a04-e48be9223b39;16.05.2021;CORRECT;default
2,37E+11;2d3bd65e-4e07-4eee-9b27-cd028cc3368e;04.05.2021;CORRECT;transfer-p2p_card_web
2,39E+11;56f5a8ce-6642-4e6c-835c-af66c504411a;04.05.2021;INCORRECT;otp-login
2,39E+11;56f5a8ce-6642-4e6c-835c-af66c504411a;04.05.2021;INCORRECT;otp-login
2,39E+11;56f5a8ce-6642-4e6c-835c-af66c504411a;04.05.2021;CORRECT;otp-login
2,38E+11;0ecef5df-8fbb-4255-8f1c-38baee2ee413;16.05.2021;CORRECT;otp-login
2,37E+11;eb399b34-5f3d-4b7b-962b-8fc740b50446;04.05.2021;CORRECT;otp-login
2,37E+11;6f7214d3-160b-4f44-b6aa-537ee32ef08d;04.05.2021;CORRECT;otp-login
2,37E+11;e1e2acff-5f34-4259-9996-c68e51eb1428;16.05.2021;CORRECT;otp-login
2,39E+11;9fd00676-1732-4f8c-80ef-9b4776563092;04.05.2021;CORRECT;otp-login
2,38E+11;90dede2f-c61e-4b30-ba96-3afe5e236c6a;04.05.2021;CORRECT;transfer_card_web
2,39E+11;b4721945-dd48-4ff3-9e6d-c8a27a8a6101;16.05.2021;CORRECT;transfer-p2p_card_web
2,37E+11;4cc48629-c31b-4556-a8c3-3400bb6e6e80;04.05.2021;CORRECT;default
2,38E+11;871bfc89-06a4-4a99-9b55-2f70416e81bb;04.05.2021;CORRECT;otp-login
2,37E+11;86d773da-ee14-4797-bf63-3cb471393bb6;16.05.2021;CORRECT;otp-login
2,37E+11;346ceb59-0e32-4d60-8107-d9c9ffdf7381;04.05.2021;CORRECT;otp-login
2,39E+11;1b61f385-0615-4cb3-b0dd-043b8d2e296b;04.05.2021;CORRECT;transfer-free_acc_web
2,39E+11;d5586538-70c2-41df-be7a-cbe529e0eadd;16.05.2021;CORRECT;operation-name_web
2,40E+11;dc398353-afdd-4809-8cfd-489f076c0e1b;04.05.2021;CORRECT;operation-name_web
2,39E+11;b4d4a17e-719a-45b5-ab34-1d6ae0713312;04.05.2021;CORRECT;otp-login
2,39E+11;33771d73-3969-46dd-8a34-8c2057157827;16.05.2021;CORRECT;otp-login
2,39E+11;9b1bc6d2-29da-4999-a14d-576668e5e321;04.05.2021;CORRECT;default
2,38E+11;a841f432-bfdf-4d53-b3a4-1491b2264bc5;04.05.2021;CORRECT;otp-login
2,37E+11;5f228406-709b-493c-b654-e0606d07fe17;04.05.2021;CORRECT;operation-name_web
2,40E+11;9f4b58ee-8f15-4afe-a6e6-1a1c069d5910;16.05.2021;CORRECT;otp-login
2,37E+11;019b1666-807c-411d-a88b-decf93df88bf;04.05.2021;CORRECT;operation-name_web
2,37E+11;380ec03f-eec9-4b51-8eca-7ee11da198d9;04.05.2021;CORRECT;otp-login
2,39E+11;5e1fa646-7b22-4d68-a3c8-9e3d6a1933a2;16.05.2021;INCORRECT;otp-login
2,37E+11;1a8bfe40-aa85-40c3-8c38-8d489b27891a;04.05.2021;CORRECT;otp-login
2,39E+11;5e1fa646-7b22-4d68-a3c8-9e3d6a1933a2;16.05.2021;CORRECT;otp-login
2,37E+11;ef816c6d-c412-43a5-a6d1-2c6db75d7c79;04.05.2021;CORRECT;otp-login
2,38E+11;b2e4366c-3151-49ef-86bf-2fdbe40a9902;04.05.2021;CORRECT;transfer-p2p_card_web
2,37E+11;99dd404a-b8bf-46dd-91cf-725d2a356d64;16.05.2021;CORRECT;default
2,37E+11;52af35cd-8f9a-4dd4-ae0d-1c757d1376f0;04.05.2021;CORRECT;payment_card_web
2,38E+11;8e185ca8-75aa-4b2a-b6eb-b931c82dd6b7;04.05.2021;CORRECT;otp-login
2,39E+11;561e00a0-e49e-49dd-bab1-87e6edd27859;16.05.2021;CORRECT;otp-login
2,37E+11;e9989800-a288-40b1-9058-66d8901e1288;04.05.2021;CORRECT;otp-login
2,37E+11;ef2d3a8c-f13a-4a62-9680-3061d4647399;04.05.2021;CORRECT;payment_card_web
2,37E+11;86d773da-ee14-4797-bf63-3cb471393bb6;16.05.2021;CORRECT;payment_card_web
2,39E+11;6442b2cf-a8e1-4665-9ad8-bb09d4449229;04.05.2021;CORRECT;payment_card_web
2,37E+11;b36ec626-8330-4beb-8800-504890cd8ae8;04.05.2021;CORRECT;otp-login
2,37E+11;9f19c134-c227-4e5f-826c-fcdb1783f21d;16.05.2021;CORRECT;default
2,37E+11;af312028-9912-4bf4-aad1-de64a9b86d89;04.05.2021;CORRECT;otp-login
2,37E+11;04d555c4-230d-4483-a450-a2b7ef3c61fc;04.05.2021;CORRECT;default
2,38E+11;fb8192f8-afa4-454f-b3f1-77743e54fa7a;16.05.2021;CORRECT;otp-login
2,39E+11;167e7477-161d-4ebc-a7e9-8ceb484fd4e6;04.05.2021;CORRECT;default
2,39E+11;d4ce5eec-ef58-466b-90ac-fe84805ed258;04.05.2021;CORRECT;otp-login
2,39E+11;41067f69-5e0b-415d-9b3a-e5f2e179c700;16.05.2021;CORRECT;default
2,38E+11;fbeaf8c7-9df7-4e11-85fb-83b7360047f9;04.05.2021;CORRECT;payment_card_web
2,37E+11;5afaf2fb-88de-4d82-8e03-0532b970f699;04.05.2021;CORRECT;otp-login
2,39E+11;172eeeab-5786-4685-9976-e5b2b7c889d3;16.05.2021;CORRECT;otp-login
2,40E+11;a2c24942-a670-440a-be34-080ec58b7fe1;04.05.2021;CORRECT;otp-login
2,37E+11;0480b6d3-f6f8-41a4-93a0-7ce74ab01e73;04.05.2021;CORRECT;default
2,39E+11;65067436-605c-48d0-8aa5-e82fa116bf32;16.05.2021;CORRECT;operation-name_web
2,39E+11;dff06835-a034-4317-bb6e-928b623ec1ed;04.05.2021;CORRECT;otp-login
2,38E+11;d9005613-7942-4612-aedd-90df71adb9e9;04.05.2021;CORRECT;transfer-free_acc_web
2,38E+11;85b4c952-c92b-48ff-b140-5000116dec98;16.05.2021;CORRECT;otp-login
2,37E+11;9afaa7d8-c5ab-4a36-afe7-2e352b4902ba;04.05.2021;CORRECT;transfer-p2p_card_web
2,37E+11;6ce509b0-b7ba-4d40-9b34-aa121b3660a0;04.05.2021;CORRECT;otp-login
2,37E+11;200bd8fc-b4af-48da-8240-237c5122cbc1;16.05.2021;CORRECT;default
2,37E+11;f86725c6-9b67-4ca5-b064-be63b3ece3ec;04.05.2021;CORRECT;otp-login
2,37E+11;b383c6c7-02e0-4d07-a454-b2d1ff7189c2;04.05.2021;CORRECT;otp-login
2,38E+11;bf140160-fa4e-44d9-bf1d-1f0f79a5e3f9;16.05.2021;CORRECT;operation-name_web
2,37E+11;52af35cd-8f9a-4dd4-ae0d-1c757d1376f0;04.05.2021;CORRECT;payment_card_web
2,37E+11;ab72b4fd-e4b7-4fd7-b247-35c2e72d2a5d;04.05.2021;CORRECT;otp-login
2,37E+11;cdd5ed52-fbc4-4766-a57d-58cc3f1689b0;16.05.2021;CORRECT;transfer-p2p_card_web
2,37E+11;2614b722-7acd-4e5b-aff1-c6b902902ec6;04.05.2021;CORRECT;otp-login
2,38E+11;3d5740b5-1eb6-43f0-a3a2-084a4a029120;04.05.2021;CORRECT;default
2,38E+11;cc669d17-36c5-4134-aa9f-2d66707667b0;16.05.2021;CORRECT;otp-login
2,37E+11;d82fb20b-2913-4fbd-ab18-8e9353ed1dfb;04.05.2021;CORRECT;otp-login
2,39E+11;b2da749f-ab15-4349-abcb-1db922d9a750;16.05.2021;CORRECT;payment_card_web
2,37E+11;6605c7a1-63c3-4a81-a777-368f620433e6;04.05.2021;CORRECT;otp-login
2,38E+11;ea189bb8-83a2-4764-952a-cb8b4d303ea7;04.05.2021;CORRECT;default
2,38E+11;e7c17b56-6ef1-40ab-ac51-0d90fff464ab;16.05.2021;CORRECT;otp-login
2,37E+11;b2cc2035-4b9d-4734-acff-0f4b5a4f9c8d;04.05.2021;CORRECT;otp-login
2,37E+11;232790c3-84e0-4441-a550-c5fa6ad95e59;04.05.2021;CORRECT;otp-login
2,38E+11;a309a092-2b1a-4da1-b155-cd98f047413b;16.05.2021;CORRECT;otp-login
2,38E+11;96fb3796-e0df-4842-86fc-c721748b61e9;04.05.2021;CORRECT;otp-login
2,37E+11;dadb11a2-b2b9-4450-8967-5ce77f8873d4;04.05.2021;CORRECT;payment_card_web
2,38E+11;9e9bf4df-180b-4d08-b840-cdaa7d3badfb;16.05.2021;CORRECT;otp-login
2,37E+11;2d3bd65e-4e07-4eee-9b27-cd028cc3368e;04.05.2021;CORRECT;transfer-p2p_card_web
2,37E+11;c581c695-5dd6-4921-b159-bb0e990f0b49;04.05.2021;CORRECT;otp-login
2,37E+11;82a1ccce-3832-48b0-9940-198e506124e1;16.05.2021;CORRECT;otp-login
2,38E+11;09023d3a-3e38-479a-b137-7a5e457362a8;04.05.2021;CORRECT;otp-login
2,37E+11;52af35cd-8f9a-4dd4-ae0d-1c757d1376f0;04.05.2021;CORRECT;payment_card_web
2,39E+11;7164f1a3-b928-4c9c-a734-0037fd614887;16.05.2021;CORRECT;otp-login
2,38E+11;f1316629-ff36-42c0-95a9-bcc55c2eae27;04.05.2021;CORRECT;otp-login
2,37E+11;d1401716-b482-47bf-8c38-d036ca9b3ca1;04.05.2021;CORRECT;default
2,37E+11;b0cb9e07-9d31-4179-bf5e-f67fc8e1a582;16.05.2021;CORRECT;default
2,38E+11;84619306-af79-4a7e-9585-2ed36a18a51a;04.05.2021;CORRECT;otp-login
2,38E+11;de5bacba-1381-4f1e-9088-70ece60556cb;04.05.2021;CORRECT;otp-login
2,38E+11;4c1848e3-7c06-4bda-8185-65e89300294a;16.05.2021;CORRECT;otp-login
2,37E+11;8ac78fd6-7702-447e-b8c7-6a88aaa117b5;04.05.2021;CORRECT;otp-login
2,37E+11;88bc1c12-39d7-420e-aafe-cb9513a5e1ad;04.05.2021;CORRECT;default
2,37E+11;6b3b7e36-81a8-480a-a10c-da44e97bb9fc;16.05.2021;CORRECT;payment_card_web
2,37E+11;2582f18d-a195-439a-b497-a18e666b42d8;04.05.2021;CORRECT;otp-login
2,40E+11;10118801-f413-4441-91d0-6c0a9344a58d;04.05.2021;CORRECT;default
2,40E+11;1c76d01c-f258-4d25-9fd9-60505aaab86b;16.05.2021;CORRECT;otp-login
2,39E+11;f6acd599-e0d5-4031-a6c0-1db9f802f2de;04.05.2021;CORRECT;otp-login
2,37E+11;5d5e4484-df1c-4911-91d8-b737c10ba554;04.05.2021;CORRECT;otp-login
2,37E+11;09b09ac7-5a6d-4438-9a41-58619b774f18;16.05.2021;CORRECT;default
2,37E+11;a626c848-d949-43ae-9b57-3ddf8781495c;04.05.2021;CORRECT;otp-login
2,38E+11;fb2666a6-e207-431d-b5ef-4841de4f1629;04.05.2021;CORRECT;default
2,37E+11;cc6144f4-eb59-454c-a001-cad7507b0851;16.05.2021;CORRECT;default
2,39E+11;3b7f7e53-e23e-4355-9a86-173141a2e53c;04.05.2021;CORRECT;otp-login
2,38E+11;9a289340-5b87-460c-906e-dde208e4ac53;04.05.2021;CORRECT;otp-login
2,37E+11;8b8e02f8-010e-4f97-a8b5-9885889ebf26;16.05.2021;CORRECT;otp-login
2,39E+11;2741e2db-86cd-486a-acab-ec89cf1d9791;04.05.2021;CORRECT;default
2,38E+11;c896be24-6ddd-4038-9953-07ca644c4e07;04.05.2021;CORRECT;otp-login
2,38E+11;66056c8b-746f-418e-9d32-695e91b2ee87;16.05.2021;CORRECT;otp-login
2,38E+11;4c363bda-8e66-40ae-aaa4-d1f10ad35cc7;04.05.2021;CORRECT;otp-login
2,39E+11;cf2b4324-6917-4af7-a95a-0a2c9b4e6251;04.05.2021;CORRECT;otp-login
2,38E+11;3cd75266-9d2e-4ce0-8bf7-ef710e560d0b;16.05.2021;CORRECT;payment_card_web
2,38E+11;d63dbbd9-3fdb-40ce-80af-5c2a5639e38d;04.05.2021;CORRECT;otp-login
2,37E+11;465342b4-a6fb-4726-8192-80c38ef9eb81;04.05.2021;CORRECT;payment_card_web
2,37E+11;c158de6d-368b-497f-bedd-5e1dd40c8d02;16.05.2021;CORRECT;otp-login
2,39E+11;6a0f151f-f9bd-4ea7-868e-af7cf422a52b;04.05.2021;CORRECT;otp-login
2,39E+11;a2d83247-0849-423e-8ab0-9e96a983ca0f;04.05.2021;CORRECT;otp-login
2,37E+11;2789be92-084f-44d7-bf6e-35acc2d007b4;16.05.2021;CORRECT;otp-login
2,37E+11;7d8186d2-f865-481c-ab4f-e8b9009c678a;04.05.2021;CORRECT;payment_card_web
2,37E+11;88bc1c12-39d7-420e-aafe-cb9513a5e1ad;04.05.2021;CORRECT;default
2,38E+11;a4aa84fc-d855-4bd9-bff6-47cb70158656;16.05.2021;CORRECT;otp-login
2,37E+11;768be115-6aa0-4a67-90b6-ee8579d21b54;04.05.2021;INCORRECT;otp-login
2,37E+11;d5b0e070-6117-4ad1-ba9a-15a097d47b97;04.05.2021;CORRECT;otp-login
2,37E+11;dbf990a4-ef42-4fa3-b97e-f505732dbfe8;04.05.2021;CORRECT;default
2,40E+11;58af7a84-3cf8-4d2f-8fc8-58569004004c;16.05.2021;CORRECT;otp-login
2,39E+11;168b0147-f786-475d-8387-dfc31ad730e7;04.05.2021;CORRECT;operation-name_web
2,39E+11;c245a5c2-219c-49aa-babe-e98ab897454a;04.05.2021;CORRECT;otp-login
2,38E+11;fb8192f8-afa4-454f-b3f1-77743e54fa7a;16.05.2021;CORRECT;payment_card_web
2,39E+11;08172d5e-8546-4a71-9f10-77dda19faac5;04.05.2021;CORRECT;otp-login
2,37E+11;aa5a9dad-438d-4538-940a-0bb49092c7d8;04.05.2021;CORRECT;otp-login
2,38E+11;6178b014-5c22-4625-8592-6005a49066ae;16.05.2021;CORRECT;otp-login
2,38E+11;a841f432-bfdf-4d53-b3a4-1491b2264bc5;04.05.2021;CORRECT;default
2,38E+11;25d335a5-0540-4b04-8d33-237cc4915f74;04.05.2021;CORRECT;otp-login
2,39E+11;03483b2a-4d2e-4bb8-8d47-f244203bbc84;16.05.2021;CORRECT;otp-login
2,38E+11;15c976af-0d76-46f3-a408-a7b521519e69;04.05.2021;CORRECT;default
2,40E+11;e3fa84de-bb10-4d54-b9ff-5f7da6d93fd1;04.05.2021;CORRECT;default
2,37E+11;09b09ac7-5a6d-4438-9a41-58619b774f18;16.05.2021;CORRECT;default
2,39E+11;2741e2db-86cd-486a-acab-ec89cf1d9791;04.05.2021;CORRECT;default
2,38E+11;049bea5b-39af-4530-9105-8c28b6b331e8;04.05.2021;CORRECT;otp-login
2,37E+11;8b35cdaf-7c7f-409b-b4c2-7f96bbda91d0;16.05.2021;CORRECT;otp-login
2,37E+11;054fc886-f6cf-4016-8e73-fce6b71244e9;04.05.2021;CORRECT;otp-login
2,37E+11;c75ec76d-3ca0-4f69-8368-818988de33fc;04.05.2021;CORRECT;otp-login
2,38E+11;1a4d03ff-2ca8-4c88-b7f5-f19d417d36dd;16.05.2021;CORRECT;otp-login
2,38E+11;33f94012-d50c-47e9-8cb9-04b3cb05b863;04.05.2021;CORRECT;otp-login
2,37E+11;102e00a3-aa62-4e9e-83f9-fc9c9c5a6b70;04.05.2021;CORRECT;otp-login
2,37E+11;a900f2ce-516a-4f32-9fcd-572650ff6169;16.05.2021;CORRECT;otp-login
2,37E+11;88bc1c12-39d7-420e-aafe-cb9513a5e1ad;04.05.2021;CORRECT;default
2,37E+11;d6d9ee57-1a2c-44ea-8b86-94e8e6ba3f35;04.05.2021;CORRECT;otp-login
2,37E+11;39b25569-3e63-4c75-9922-7d95b01dc784;16.05.2021;CORRECT;default
2,38E+11;b922b39d-11b8-4607-85f8-1a072864f940;04.05.2021;CORRECT;otp-login
2,37E+11;acd91dfc-5eff-4b57-a1b5-c1d36d66f925;04.05.2021;CORRECT;otp-login
2,37E+11;8b8e02f8-010e-4f97-a8b5-9885889ebf26;16.05.2021;CORRECT;payment_card_web
2,40E+11;e3fa84de-bb10-4d54-b9ff-5f7da6d93fd1;04.05.2021;CORRECT;default
2,39E+11;e75dba19-5455-427c-b3de-411fc8b3766a;04.05.2021;CORRECT;transfer-p2p_card_web
2,40E+11;67e24281-34d9-41e9-9923-1d0bd5868759;16.05.2021;CORRECT;payment_card_web
2,37E+11;ba093e4f-2e6d-4a39-950f-c0b72612098e;04.05.2021;CORRECT;otp-login
2,39E+11;73c54db5-1a3c-4e74-968b-87f1d99f6c5c;04.05.2021;CORRECT;otp-login
2,38E+11;9c26bdbb-e844-4365-a474-dada5c999437;16.05.2021;CORRECT;otp-login
2,37E+11;e38d7855-5722-40ca-943b-44316e5ecc9e;04.05.2021;CORRECT;otp-login
2,39E+11;c245a5c2-219c-49aa-babe-e98ab897454a;04.05.2021;CORRECT;payment_card_web
2,38E+11;f3f79a68-3e7a-4b6a-8bef-c8eb71b0d691;16.05.2021;CORRECT;otp-login
2,38E+11;83a8f1e1-a23e-4ee3-8ecb-dc4083f904f5;04.05.2021;CORRECT;default
2,38E+11;98ae6726-541b-459b-92de-7ae3ea1ff85f;04.05.2021;CORRECT;otp-login
2,38E+11;15702e95-47e2-4342-bf71-f7547b27fcdd;16.05.2021;CORRECT;otp-login
2,39E+11;7906bd73-bbdb-4a68-aadf-a452140364cf;04.05.2021;CORRECT;otp-login
2,40E+11;ab63fad8-ac2d-4aa0-98e6-9553e9fd96d9;04.05.2021;CORRECT;default
2,37E+11;6b3b7e36-81a8-480a-a10c-da44e97bb9fc;16.05.2021;CORRECT;payment_card_web
2,37E+11;f5502491-25e2-4fca-9278-2258b0a46436;04.05.2021;CORRECT;otp-login
2,40E+11;e3fa84de-bb10-4d54-b9ff-5f7da6d93fd1;04.05.2021;CORRECT;default
2,37E+11;c90297d2-4d5e-4ba1-a15f-e1b25cf63d36;16.05.2021;CORRECT;otp-login
2,39E+11;324b46ee-dc82-4640-afcc-afda456ea817;04.05.2021;CORRECT;otp-login
2,37E+11;4c19e7a5-efc8-4129-b952-eb9f114fa4ed;04.05.2021;CORRECT;operation-name_web
2,38E+11;1cc85a57-2919-450b-bb3e-a4a10b889179;16.05.2021;CORRECT;otp-login
2,38E+11;7fa412ff-988a-4cf8-80d7-d7625f918010;04.05.2021;CORRECT;operation-name_web
2,37E+11;0f6ae288-8430-490e-90dc-d4a2b743cad2;04.05.2021;CORRECT;otp-login
2,38E+11;e5d23efc-6eb5-4708-b175-36ae3eafe80a;16.05.2021;CORRECT;otp-login
2,37E+11;863feb0e-3624-49cf-9c5d-c2c63530168c;04.05.2021;CORRECT;otp-login
2,37E+11;0862d5fa-e565-4623-aa23-f7354314a360;04.05.2021;CORRECT;otp-login
2,38E+11;068e8404-91fc-46c7-8ede-5e32be8dd111;16.05.2021;CORRECT;default
2,39E+11;1ee9b4c3-6d05-49e2-b6f0-f4eca504f85a;04.05.2021;CORRECT;otp-login
2,37E+11;1e940dcc-700f-4466-8699-adc6fb9f9adf;04.05.2021;CORRECT;otp-login
2,39E+11;7cec7990-5e0e-442d-9060-497de647cb07;16.05.2021;CORRECT;transfer_acc_web
2,37E+11;6605c7a1-63c3-4a81-a777-368f620433e6;04.05.2021;CORRECT;operation-name_web
2,37E+11;2f6c9c59-fa45-4995-8ad7-19e73bf10f8e;04.05.2021;CORRECT;otp-login
2,37E+11;a274f986-7ed2-4249-a534-dd224a48ebb5;16.05.2021;CORRECT;otp-login
2,38E+11;de5bacba-1381-4f1e-9088-70ece60556cb;04.05.2021;CORRECT;payment_card_web
2,38E+11;c5b7adda-82c9-4802-b688-e34e1ec49961;04.05.2021;CORRECT;otp-login
2,38E+11;3662dbb6-8a2f-466c-bad5-bcf2e9ccc71d;16.05.2021;CORRECT;default
2,40E+11;f750c36d-6cfe-4b6b-8e95-01513b032198;04.05.2021;CORRECT;otp-login
2,39E+11;d4ce5eec-ef58-466b-90ac-fe84805ed258;04.05.2021;CORRECT;operation-name_web
2,40E+11;1d1f778a-94e6-45ae-b30a-80653b3a873f;16.05.2021;CORRECT;default
2,38E+11;a841f432-bfdf-4d53-b3a4-1491b2264bc5;04.05.2021;CORRECT;default
2,39E+11;9b34c51c-568e-471c-a0a6-1676f9327b53;04.05.2021;CORRECT;payment_card_web
2,37E+11;8fed30df-2250-473f-b44c-dc7069d9ab2b;16.05.2021;CORRECT;default
2,37E+11;ad25ba2a-8f26-44d5-a760-0218e050ee88;04.05.2021;CORRECT;otp-login
2,38E+11;c76d12a6-972e-43b2-b31f-ee019429a7e2;04.05.2021;CORRECT;otp-login
2,40E+11;3e4d31cb-e004-4991-8879-5dd0591fe39d;16.05.2021;CORRECT;default
2,37E+11;0a4d32e3-fef7-4796-9380-2240195389b4;04.05.2021;CORRECT;otp-login
2,38E+11;9275327c-3f8f-48aa-95b1-df34d08eb274;04.05.2021;CORRECT;otp-login
2,39E+11;6c78d9de-3465-42c2-8f4a-45ba09b8c520;16.05.2021;CORRECT;default
2,38E+11;62d72be2-b16e-4fce-bf90-9a85c2cb3fa6;04.05.2021;CORRECT;otp-login
2,38E+11;c896be24-6ddd-4038-9953-07ca644c4e07;04.05.2021;CORRECT;payment_card_web
2,38E+11;da8f5a49-0110-4de2-a148-ec2ee2a176bb;16.05.2021;CORRECT;otp-login
2,37E+11;8e100322-99d6-4792-849a-fcbfdecacbd4;04.05.2021;CORRECT;default
2,37E+11;c581c695-5dd6-4921-b159-bb0e990f0b49;04.05.2021;CORRECT;payment_card_web
2,37E+11;b03f7fa9-f793-4af1-bf2a-2d2a98e4349b;16.05.2021;CORRECT;otp-login
2,37E+11;b383c6c7-02e0-4d07-a454-b2d1ff7189c2;04.05.2021;CORRECT;transfer_card_web
2,37E+11;2d3bd65e-4e07-4eee-9b27-cd028cc3368e;04.05.2021;CORRECT;transfer-p2p_card_web
2,39E+11;f57c0bfb-bae6-4d90-8d7b-a0e08d5ebd7d;16.05.2021;CORRECT;default
2,37E+11;8721786d-cbbd-4280-9ea7-3182531fc67d;04.05.2021;CORRECT;otp-login
2,39E+11;2741e2db-86cd-486a-acab-ec89cf1d9791;04.05.2021;CORRECT;default
2,38E+11;f2432ca2-6613-487c-aa35-504ff2faacc5;16.05.2021;CORRECT;default
2,38E+11;346687f0-eb53-4890-957e-acabff097ef0;04.05.2021;CORRECT;default
2,37E+11;f602de0c-b726-44f7-abe7-6bac8be04a23;04.05.2021;CORRECT;otp-login
2,37E+11;17629118-e079-4e24-882d-7dee1640ae3f;16.05.2021;CORRECT;otp-login
2,39E+11;c7a93d92-87da-430d-924d-2a4c8d9a65e5;04.05.2021;CORRECT;default
2,38E+11;393dbab7-cceb-4878-b83d-ec0de550e6e3;04.05.2021;CORRECT;otp-login
2,37E+11;723b6ab1-5a67-441b-90de-bc7a40f39308;16.05.2021;CORRECT;otp-login
2,37E+11;3b06ff19-8604-42b8-b59e-5e9aaa6c3990;04.05.2021;CORRECT;otp-login
2,37E+11;a388d6f9-d054-455f-82f3-5407632087c8;04.05.2021;CORRECT;payment_card_web
2,37E+11;6b3b7e36-81a8-480a-a10c-da44e97bb9fc;16.05.2021;CORRECT;payment_card_web
2,37E+11;43ad7235-ecb4-4e3a-b5f5-d59e868a15cc;04.05.2021;CORRECT;default
2,37E+11;161de354-00b0-4035-8f66-9006d1e75c90;04.05.2021;CORRECT;transfer_card_web
2,38E+11;6d7bceca-e748-4363-ab52-29977c6b3922;16.05.2021;CORRECT;otp-login
2,37E+11;1d07139b-2ca9-43b3-aec2-c992abd62da1;04.05.2021;CORRECT;otp-login
2,37E+11;4f852b73-1edf-400b-87cf-0f62c977c987;04.05.2021;CORRECT;otp-login
2,39E+11;ff167e99-893d-4f25-9302-6fe87bc93c19;16.05.2021;CORRECT;otp-login
2,39E+11;af95ed21-e438-4685-84eb-7fa1b1d8558f;04.05.2021;CORRECT;default
2,38E+11;37064a1b-a1ad-40d2-be31-54a86c0c975a;04.05.2021;CORRECT;otp-login
2,38E+11;1cc85a57-2919-450b-bb3e-a4a10b889179;16.05.2021;CORRECT;payment_card_web
2,38E+11;155d6847-e082-4b78-9f7c-ce6f81fd1ab0;04.05.2021;CORRECT;otp-login
2,39E+11;3b7f7e53-e23e-4355-9a86-173141a2e53c;04.05.2021;CORRECT;operation-name_web
2,39E+11;6757b622-edac-456c-9b40-01e1c3455591;16.05.2021;CORRECT;otp-login
2,39E+11;2d255eca-b882-4052-8e2f-a891b5201c85;04.05.2021;CORRECT;default
2,38E+11;1d450d68-b7cd-4171-b73f-a1e7323f71f5;04.05.2021;CORRECT;otp-login
2,40E+11;785ff500-0a57-4299-b30c-5b2ae7489065;16.05.2021;CORRECT;default
2,37E+11;d0383643-6841-4e7d-80d0-e3f4dae5a95e;04.05.2021;CORRECT;operation-name_web
2,40E+11;a2e9dcbf-20f5-420b-b0fc-97b104d6aa87;04.05.2021;CORRECT;otp-login
2,39E+11;1faf7b6c-809f-4219-8e0a-9c210da0400d;16.05.2021;CORRECT;otp-login
2,37E+11;e8689a9b-878e-411c-81d4-d3d5ae11cbe1;04.05.2021;CORRECT;default
2,38E+11;d50ee21d-4578-4b53-9de5-8dbc3bf98906;04.05.2021;CORRECT;otp-login
